,SA2 code,2017 Population,2018 Population,2019 Population,2020 Population,2021 Population,2022 Population,2026 Population,2031 Population,2036 Population,2023 Population,2024 Population,2025 Population,SA2 name
473,215011387,3197,3184,3181,3180,3180,3158.4407870206014,3157.8,3138.8,3119.8,3149.084734182652,3139.7286813447026,3130.3726285067496,Ararat Surrounds
474,215011388,16551,16615,16733,16913,16944,16887.609339488627,17510.00000000003,18052.00000000003,18594.00000000003,16939.936674360797,16992.264009232953,17044.59134410511,Horsham
475,215011389,3442,3456,3469,3464,3451,3367.6489901456007,3474.6,3487.6,3500.6,3339.8202322295256,3311.9914743134505,3284.1627163973753,Horsham Surrounds
476,215011390,6916,6889,6878,6889,6907,6635.648388671863,6883.200000000001,6874.200000000001,6865.200000000001,6554.466495768225,6473.284602864558,6392.10270996092,Nhill Region
477,215011391,3351,3361,3392,3423,3429,3251.808548251065,3543.7999999999956,3652.7999999999956,3761.7999999999956,3208.8268891305634,3165.8452300100616,3122.86357088956,St Arnaud
478,215011392,8245,8272,8313,8373,8465,8169.669833096588,8712.300000000003,8982.800000000003,9253.300000000003,8125.567434599914,8081.465036103225,8037.362637606537,Stawell
479,215011393,2784,2783,2781,2782,2748,2651.489645108304,2724.5,2688.0,2651.5,2613.2836170543305,2575.077589000357,2536.8715609463834,West Wimmera
480,215011394,6645,6634,6611,6575,6454,6397.183276367185,6275.100000000006,6054.600000000006,5834.100000000006,6335.776383463541,6274.369490559897,6212.962597656253,Yarriambiack
481,215021395,7041,7172,7315,7500,7679,7378.60243918679,8464.200000000012,9266.200000000012,10068.200000000012,7402.356940991951,7426.111442797119,7449.865944602279,Irymple
482,215021396,4898,4959,4983,4994,4953,4994.826398259942,5058.9000000000015,5131.4000000000015,5203.9000000000015,5009.145420513731,5023.464442767519,5037.783465021304,Merbein
483,215021398,3734,3723,3722,3729,3709,3619.0989024769224,3692.5999999999985,3670.5999999999985,3648.5999999999985,3584.7161339962186,3550.3333655155147,3515.950597034811,Mildura Surrounds
484,215021399,6051,6116,6152,6201,6123,6196.189433149862,6288.899999999994,6403.399999999994,6517.899999999994,6221.267815607243,6246.346198064632,6271.42458052202,Red Cliffs
485,215021469,18515,18578,18572,18468,18088,18883.442888849444,17769.399999999994,17287.399999999994,16805.399999999994,19012.007330137334,19140.571771425195,19269.136212713085,Mildura - North
486,215021470,15171,15563,15965,16365,16417,16420.142098721582,18201.999999999884,19848.999999999884,21495.999999999884,16613.683271188464,16807.224443655286,17000.765616122168,Mildura - South
487,215031400,6222,6212,6163,6150,6134,5977.509510387084,6009.5999999999985,5890.5999999999985,5771.5999999999985,5911.710974491027,5845.91243859494,5780.113902698882,Buloke
488,215031401,6694,6675,6625,6613,6664,6573.264164595166,6568.800000000003,6507.800000000003,6446.800000000003,6546.7102472478655,6520.156329900565,6493.602412553264,Gannawarra
489,215031402,3898,3912,3919,3940,3943,3884.3982055664055,4005.0000000000036,4064.0000000000036,4123.000000000004,3873.306502278643,3862.2147989908844,3851.1230957031257,Kerang
490,215031403,3483,3597,3700,3767,3753,3531.6737060546875,4157.0,4512.0,4867.0,3500.438334147133,3469.2029622395858,3437.9675903320312,Robinvale
491,215031404,11147,11205,11251,11260,11169,11332.296497691772,11275.699999999999,11325.199999999999,11374.699999999999,11374.585160688934,11416.87382368608,11459.162486683243,Swan Hill
492,215031405,6430,6423,6437,6446,6462,6236.551285067471,6500.499999999998,6543.999999999998,6587.499999999998,6176.152796519891,6115.754307972296,6055.355819424716,Swan Hill Surrounds
493,216011406,15022,15139,15276,15413,15587,15423.77510209517,16270.200000000012,16972.20000000001,17674.20000000001,15484.091619318177,15544.408136541184,15604.724653764206,Echuca
494,216011407,11062,11045,11084,11117,11055,11104.201336115057,11113.2,11142.2,11171.2,11116.489068418563,11128.776800722066,11141.064533025568,Kyabram
495,216011408,3858,3868,3845,3856,3908,3857.9916348544048,3928.600000000002,3972.600000000002,4016.600000000002,3854.8565662730834,3851.721497691763,3848.5864291104426,Lockington - Gunbower
496,216011409,3921,3938,3944,3967,3987,3960.1946721857257,4064.100000000002,4144.600000000002,4225.100000000006,3964.501658306701,3968.808644427678,3973.115630548653,Rochester
497,216011410,4068,4075,4089,4121,4166,4030.0097500887787,4273.200000000004,4394.200000000004,4515.200000000004,4008.612970895483,3987.2161917021804,3965.8194125088776,Rushworth
498,216021411,6442,6453,6450,6470,6438,6488.699287553267,6456.9,6461.4,6465.9,6501.990582830254,6515.281878107246,6528.573173384233,Cobram
499,216021412,2651,2678,2722,2779,2829,2722.4869395862934,3051.7000000000116,3280.2000000000116,3508.7000000000116,2721.646362674598,2720.8057857629033,2719.9652088512084,Moira
500,216021413,12440,12462,12482,12505,12499,12461.320157137783,12590.3,12670.8,12751.300000000003,12458.73407907197,12456.148001006155,12453.561922940342,Numurkah
501,216021414,8166,8288,8405,8490,8585,8772.360671164759,9114.799999999988,9634.799999999988,10154.799999999988,8899.43500236742,9026.50933357008,9153.583664772712,Yarrawonga
502,216031415,8097,8191,8296,8331,8311,8261.525284090909,8642.799999999988,8926.799999999988,9210.799999999988,8271.702357066762,8281.879430042613,8292.056503018466,Mooroopna
503,216031416,19333,19637,19916,20069,20034,20487.00797230116,21081.599999999977,21998.599999999977,22915.599999999977,20719.507703006617,20952.007433712133,21184.50716441759,Shepparton - North
504,216031418,3928,3954,3981,4007,4012,3945.2903586647735,4131.100000000006,4241.600000000006,4352.100000000006,3938.2048591382572,3931.1193596117428,3924.0338600852283,Shepparton Surrounds - East
505,216031419,10307,10318,10331,10344,10326,10409.35987215909,10370.000000000002,10402.000000000002,10434.000000000002,10436.312096058238,10463.264319957387,10490.216543856535,Shepparton Surrounds - West
506,216031593,7700,8058,8444,8745,9066,9428.29999999993,10795.899999999907,12505.399999999907,14214.899999999907,9770.199999999837,10112.09999999986,10453.999999999884,Kialla
507,216031594,16363,16420,16495,16682,16572,16710.399999999994,16982.399999999994,17322.399999999994,17662.399999999994,16778.399999999994,16846.399999999994,16914.399999999994,Shepparton - South East
508,217011420,8793,8813,8827,8839,8871,8635.383682528394,8956.0,9047.0,9138.0,8571.397832327159,8507.411982125923,8443.426131924702,Glenelg (Vic.)
509,217011421,10122,10178,10243,10332,10284,10160.755326704544,10566.399999999994,10805.399999999994,11044.399999999994,10137.865545099427,10114.975763494316,10092.085981889199,Hamilton (Vic.)
510,217011422,10992,11058,11138,11182,11182,11076.98992365057,11463.199999999997,11715.199999999997,11967.199999999997,11073.212949810608,11069.435975970646,11065.659002130684,Portland
511,217011423,6146,6165,6182,6209,6264,6042.384945401282,6389.199999999997,6529.199999999997,6669.199999999997,5995.206399443661,5948.027853486041,5900.849307528406,Southern Grampians
512,217031471,3543,3558,3535,3491,3470,3467.4531549627136,3370.300000000003,3263.800000000003,3157.300000000003,3448.364125384709,3429.2750958067045,3410.1860662286927,Camperdown
513,217031472,12547,12640,12705,12755,12696,12821.337721946024,12957.699999999997,13164.199999999997,13370.699999999997,12871.456975023684,12921.57622810133,12971.695481178976,Colac
514,217031473,5418,5470,5522,5590,5643,5432.84526589133,5927.600000000006,6212.600000000006,6497.600000000006,5408.530697354399,5384.216128817468,5359.9015602805375,Colac Surrounds
515,217031474,5411,5354,5336,5350,5358,5278.361625532671,5284.799999999999,5229.799999999999,5174.799999999999,5254.042864435367,5229.724103338071,5205.405342240767,Corangamite - North
516,217031475,7266,7256,7233,7192,7148,7109.839599609375,7008.999999999993,6858.999999999993,6708.999999999993,7077.9669596354215,7046.094319661461,7014.2216796875,Corangamite - South
517,217031476,3633,3707,3797,3905,3978,3767.152340420812,4425.600000000006,4869.600000000006,5313.600000000006,3763.275552275689,3759.3987641305657,3755.5219759854426,Otway
518,217041477,6714,6741,6790,6873,6989,6827.6439675071015,7298.799999999988,7639.799999999988,7980.799999999988,6836.358413973721,6845.0728604403375,6853.787306906957,Moyne - East
519,217041478,9681,9773,9833,9842,9963,10146.61509676848,10261.499999999985,10577.999999999985,10894.499999999985,10252.449010120734,10358.282923473016,10464.116836825298,Moyne - West
520,217041479,21676,21934,22157,22379,22462,22883.398908025585,23533.49999999994,24541.99999999994,25550.49999999994,23130.794102154323,23378.18929628312,23625.584490411915,Warrnambool - North
521,217041480,13192,13214,13247,13323,13292,13392.389240056815,13469.899999999994,13624.399999999994,13778.899999999994,13438.163275331448,13483.937310606067,13529.711345880685,Warrnambool - South
