,name,coordinates,nearestSchool,nearestSchool_distance,nearestStation,nearestStation_distance,School_Y,School_X,School_Name,STOP_ID,LATITUDE,LONGITUDE,STOP_NAME,real_school_distance,real_school_duration,real_station_distance,real_station_duration
1600,46 Lispenard Circuit Point Cook VIC 3030,"[-37.8846643, 144.715068]",Point Cook Prep - Year 9 College,1.3096,Hoppers Crossing Railway Station (Hoppers Crossing),1.2468,-37.8938,144.72449,Point Cook Prep - Year 9 College,19922,-37.8833,144.701,Hoppers Crossing Railway Station (Hoppers Crossing),2.0,3.3,6.8,10.0
1601,21 Cruise Street Point Cook VIC 3030,"[-37.9074809, 144.7429628]",Alamanda K-9 College,0.1665,Williams Landing Railway Station (Williams Landing),4.1895,-37.90824,144.74133,Alamanda K-9 College,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),0.2,0.4,6.1,9.9
1602,30 Columbus Street Point Cook VIC 3030,"[-37.895915, 144.7119884]",Suzanne Cory High School,1.0147,Hoppers Crossing Railway Station (Hoppers Crossing),1.7014,-37.89385,144.70075,Suzanne Cory High School,19922,-37.8833,144.701,Hoppers Crossing Railway Station (Hoppers Crossing),2.7,5.5,5.0,9.3
1603,40 Middleton Drive Point Cook VIC 3030,"[-37.9086305, 144.758905]",St Mary of the Cross Catholic Primary School,0.6198,Williams Landing Railway Station (Williams Landing),4.4164,-37.9088,144.76595,St Mary of the Cross Catholic Primary School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),1.1,2.1,6.5,11.0
1604,32 Landing Place Point Cook VIC 3030,"[-37.9058897, 144.725372]",Featherbrook P-9 College,0.5081,Hoppers Crossing Railway Station (Hoppers Crossing),3.2988,-37.90164,144.72752,Featherbrook P-9 College,19922,-37.8833,144.701,Hoppers Crossing Railway Station (Hoppers Crossing),0.8,1.6,6.3,11.0
1605,7 Berkeley Avenue Point Cook VIC 3030,"[-37.8880542, 144.7523819]",Lumen Christi School,0.5115,Williams Landing Railway Station (Williams Landing),2.0621,-38.3164,146.41571,Lumen Christi School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),184.8,142.3,3.8,6.2
1606,7 Berkeley Avenue Point Cook VIC 3030,"[-37.8880542, 144.7523819]",Lumen Christi School,0.5115,Williams Landing Railway Station (Williams Landing),2.0621,-37.58019,143.81724,Lumen Christi School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),107.4,81.8,3.8,6.2
1607,7 Berkeley Avenue Point Cook VIC 3030,"[-37.8880542, 144.7523819]",Lumen Christi School,0.5115,Williams Landing Railway Station (Williams Landing),2.0621,-37.8926,144.75334,Lumen Christi School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),0.8,2.0,3.8,6.2
1608,36 Seychelles Street Point Cook VIC 3030,"[-37.9029971, 144.7416112]",Alamanda K-9 College,0.5825,Williams Landing Railway Station (Williams Landing),3.7087,-37.90824,144.74133,Alamanda K-9 College,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),0.7,1.4,5.5,9.1
1609,6 Gillian Place Point Cook VIC 3030,"[-37.9048061, 144.7345745]",Alamanda K-9 College,0.7059,Hoppers Crossing Railway Station (Hoppers Crossing),3.7973,-37.90824,144.74133,Alamanda K-9 College,19922,-37.8833,144.701,Hoppers Crossing Railway Station (Hoppers Crossing),1.4,2.6,6.8,12.0
1610,4 Beacon Avenue Point Cook VIC 3030,"[-37.8834557, 144.7290829]",Point Cook Senior Secondary College,0.4892,Williams Landing Railway Station (Williams Landing),2.2047,-37.88672,144.73282,Point Cook Senior Secondary College,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),0.8,1.2,4.5,6.5
1611,51 Pilatus Crescent Point Cook VIC 3030,"[-37.8759871, 144.7349442]",Point Cook Senior Secondary College,1.2059,Williams Landing Railway Station (Williams Landing),1.2874,-37.88672,144.73282,Point Cook Senior Secondary College,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),1.6,2.6,2.8,5.5
1612,5 Cable Drive Point Cook VIC 3030,"[-37.9120339, 144.7669309]",Saltwater P-9 College,0.3205,Williams Landing Railway Station (Williams Landing),4.9822,-37.91054,144.77005,Saltwater P-9 College,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),1.1,1.8,7.5,11.6
1613,12 Tom Roberts Parade Point Cook VIC 3030,"[-37.8934251, 144.7306703]",Stella Maris Catholic Primary School,0.3437,Hoppers Crossing Railway Station (Hoppers Crossing),2.8416,-37.89076,144.72868,Stella Maris Catholic Primary School,19922,-37.8833,144.701,Hoppers Crossing Railway Station (Hoppers Crossing),0.6,1.0,6.4,8.8
1614,2 Contessa Court Point Cook VIC 3030,"[-37.8945483, 144.7493994]",Lumen Christi School,0.4085,Williams Landing Railway Station (Williams Landing),2.7415,-38.3164,146.41571,Lumen Christi School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),185.4,143.8,4.4,7.7
1615,2 Contessa Court Point Cook VIC 3030,"[-37.8945483, 144.7493994]",Lumen Christi School,0.4085,Williams Landing Railway Station (Williams Landing),2.7415,-37.58019,143.81724,Lumen Christi School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),108.1,83.3,4.4,7.7
1616,2 Contessa Court Point Cook VIC 3030,"[-37.8945483, 144.7493994]",Lumen Christi School,0.4085,Williams Landing Railway Station (Williams Landing),2.7415,-37.8926,144.75334,Lumen Christi School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),0.6,1.6,4.4,7.7
1617,12 Sorrenberg Street Point Cook VIC 3030,"[-37.9168317, 144.7843961]",Saltwater P-9 College,1.4553,Aircraft Railway Station (Laverton),5.9226,-37.91054,144.77005,Saltwater P-9 College,19924,-37.8666,144.7608,Aircraft Railway Station (Laverton),2.1,3.8,8.6,14.6
1618,13 Morning Close Sanctuary Lakes VIC 3030,"[-37.8866062, 144.7640982]",Seabrook Primary School,1.02,Aircraft Railway Station (Laverton),2.2394,-37.87884,144.7579,Seabrook Primary School,19924,-37.8666,144.7608,Aircraft Railway Station (Laverton),4.1,7.1,5.6,10.2
1619,2 Rona Road Point Cook VIC 3030,"[-37.9036728, 144.7330729]",Featherbrook P-9 College,0.538,Hoppers Crossing Railway Station (Hoppers Crossing),3.6155,-37.90164,144.72752,Featherbrook P-9 College,19922,-37.8833,144.701,Hoppers Crossing Railway Station (Hoppers Crossing),0.9,2.6,6.8,11.9
1620,34 Whitetop Drive Point Cook VIC 3030,"[-37.9110433, 144.7259726]",Featherbrook P-9 College,1.0525,Hoppers Crossing Railway Station (Hoppers Crossing),3.7824,-37.90164,144.72752,Featherbrook P-9 College,19922,-37.8833,144.701,Hoppers Crossing Railway Station (Hoppers Crossing),1.3,2.5,6.8,11.1
1621,32 Grand Canal Boulevard Sanctuary Lakes VIC 3030,"[-37.8978298, 144.7545705]",Lumen Christi School,0.5905,Williams Landing Railway Station (Williams Landing),3.1636,-38.3164,146.41571,Lumen Christi School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),186.5,145.0,5.4,8.9
1622,32 Grand Canal Boulevard Sanctuary Lakes VIC 3030,"[-37.8978298, 144.7545705]",Lumen Christi School,0.5905,Williams Landing Railway Station (Williams Landing),3.1636,-37.58019,143.81724,Lumen Christi School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),109.1,84.5,5.4,8.9
1623,32 Grand Canal Boulevard Sanctuary Lakes VIC 3030,"[-37.8978298, 144.7545705]",Lumen Christi School,0.5905,Williams Landing Railway Station (Williams Landing),3.1636,-37.8926,144.75334,Lumen Christi School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),1.3,2.9,5.4,8.9
1624,34 Drysdale Crescent Point Cook VIC 3030,"[-37.8914398, 144.7374063]",Point Cook Senior Secondary College,0.6612,Williams Landing Railway Station (Williams Landing),2.5473,-37.88672,144.73282,Point Cook Senior Secondary College,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),1.0,2.0,4.1,6.5
1625,4 Rodeo Grove Point Cook VIC 3030,"[-37.9115617, 144.7762883]",Saltwater P-9 College,0.5602,Aircraft Railway Station (Laverton),5.1731,-37.91054,144.77005,Saltwater P-9 College,19924,-37.8666,144.7608,Aircraft Railway Station (Laverton),1.0,1.8,7.4,12.6
1626,1 Grindall Way Point Cook VIC 3030,"[-37.9109873, 144.7506582]",Alamanda K-9 College,0.8752,Williams Landing Railway Station (Williams Landing),4.5695,-37.90824,144.74133,Alamanda K-9 College,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),1.3,2.3,6.4,10.4
1627,55 Miles Franklin Boulevard Point Cook VIC 3030,"[-37.886859, 144.7271738]",Stella Maris Catholic Primary School,0.4528,Hoppers Crossing Railway Station (Hoppers Crossing),2.3361,-37.89076,144.72868,Stella Maris Catholic Primary School,19922,-37.8833,144.701,Hoppers Crossing Railway Station (Hoppers Crossing),0.7,1.6,5.7,8.6
1628,28 Beatrix Street Point Cook VIC 3030,"[-37.9028527, 144.760563]",St Mary of the Cross Catholic Primary School,0.8125,Williams Landing Railway Station (Williams Landing),3.8365,-37.9088,144.76595,St Mary of the Cross Catholic Primary School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),1.9,3.8,5.9,10.0
1629,12 Oakridge Street Point Cook VIC 3030,"[-37.9147843, 144.787407]",Saltwater P-9 College,1.5974,Laverton Railway Station (Laverton),5.8177,-37.91054,144.77005,Saltwater P-9 College,19923,-37.8637,144.7726,Laverton Railway Station (Laverton),2.1,4.0,11.5,16.8
1630,1/16 Paola Circuit Point Cook VIC 3030,"[-37.8876881, 144.7443266]",Carranballac P-9 College,0.3437,Williams Landing Railway Station (Williams Landing),1.9928,-37.88474,144.74313,Carranballac P-9 College,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),0.9,2.0,3.8,6.1
1631,16 Island Way Point Cook VIC 3030,"[-37.9034616, 144.7412679]",Alamanda K-9 College,0.5304,Williams Landing Railway Station (Williams Landing),3.764,-37.90824,144.74133,Alamanda K-9 College,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),0.7,1.3,5.5,9.1
1632,1/15 Covent Gardens Point Cook VIC 3030,"[-37.8919621, 144.7443774]",Lumen Christi School,0.7915,Williams Landing Railway Station (Williams Landing),2.4632,-38.3164,146.41571,Lumen Christi School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),185.1,143.1,4.1,7.0
1633,1/15 Covent Gardens Point Cook VIC 3030,"[-37.8919621, 144.7443774]",Lumen Christi School,0.7915,Williams Landing Railway Station (Williams Landing),2.4632,-37.58019,143.81724,Lumen Christi School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),107.8,82.6,4.1,7.0
1634,1/15 Covent Gardens Point Cook VIC 3030,"[-37.8919621, 144.7443774]",Lumen Christi School,0.7915,Williams Landing Railway Station (Williams Landing),2.4632,-37.8926,144.75334,Lumen Christi School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),0.9,2.3,4.1,7.0
1635,3 Toulon Grove Point Cook VIC 3030,"[-37.8936518, 144.7425337]",Lumen Christi School,0.9577,Williams Landing Railway Station (Williams Landing),2.6708,-38.3164,146.41571,Lumen Christi School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),185.6,143.4,4.6,7.3
1636,3 Toulon Grove Point Cook VIC 3030,"[-37.8936518, 144.7425337]",Lumen Christi School,0.9577,Williams Landing Railway Station (Williams Landing),2.6708,-37.58019,143.81724,Lumen Christi School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),108.2,82.9,4.6,7.3
1637,3 Toulon Grove Point Cook VIC 3030,"[-37.8936518, 144.7425337]",Lumen Christi School,0.9577,Williams Landing Railway Station (Williams Landing),2.6708,-37.8926,144.75334,Lumen Christi School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),1.3,3.2,4.6,7.3
1638,40 Stoneyfell Road Point Cook VIC 3030,"[-37.9070505, 144.7784643]",Saltwater P-9 College,0.8352,Aircraft Railway Station (Laverton),4.7511,-37.91054,144.77005,Saltwater P-9 College,19924,-37.8666,144.7608,Aircraft Railway Station (Laverton),1.3,2.8,7.8,13.6
1639,21 Coastwatch Road Point Cook VIC 3030,"[-37.91107, 144.7796367]",Saltwater P-9 College,0.8451,Aircraft Railway Station (Laverton),5.2066,-37.91054,144.77005,Saltwater P-9 College,19924,-37.8666,144.7608,Aircraft Railway Station (Laverton),1.3,2.8,7.8,13.6
1640,192 Dunnings Road Point Cook VIC 3030,"[-37.8837476, 144.7292974]",Point Cook Senior Secondary College,0.4526,Williams Landing Railway Station (Williams Landing),2.2133,-37.88672,144.73282,Point Cook Senior Secondary College,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),0.6,0.8,4.3,6.1
1641,11 Baltimore Drive Point Cook VIC 3030,"[-37.882111, 144.7274956]",Point Cook Senior Secondary College,0.6936,Williams Landing Railway Station (Williams Landing),2.2144,-37.88672,144.73282,Point Cook Senior Secondary College,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),1.0,1.5,4.7,6.8
1642,12 Arrowgrass Drive Point Cook VIC 3030,"[-37.9090956, 144.7236346]",Featherbrook P-9 College,0.8953,Hoppers Crossing Railway Station (Hoppers Crossing),3.4873,-37.90164,144.72752,Featherbrook P-9 College,19922,-37.8833,144.701,Hoppers Crossing Railway Station (Hoppers Crossing),1.3,2.3,6.3,10.2
1643,8 Juniper Avenue Point Cook VIC 3030,"[-37.8859467, 144.7380499]",Carranballac P-9 College,0.4665,Williams Landing Railway Station (Williams Landing),1.9619,-37.88474,144.74313,Carranballac P-9 College,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),0.7,1.2,3.6,5.3
1644,5 Lorne Way Point Cook VIC 3030,"[-37.9109942, 144.7354326]",Alamanda K-9 College,0.602,Hoppers Crossing Railway Station (Hoppers Crossing),4.3152,-37.90824,144.74133,Alamanda K-9 College,19922,-37.8833,144.701,Hoppers Crossing Railway Station (Hoppers Crossing),0.9,1.5,7.4,11.8
1645,12 Biscay Street Point Cook VIC 3030,"[-37.9077221, 144.7360762]",Alamanda K-9 College,0.4656,Hoppers Crossing Railway Station (Hoppers Crossing),4.1069,-37.90824,144.74133,Alamanda K-9 College,19922,-37.8833,144.701,Hoppers Crossing Railway Station (Hoppers Crossing),0.7,1.3,7.3,12.1
1646,14 Brinkerhoff Crescent Point Cook VIC 3030,"[-37.8884893, 144.7124112]",Suzanne Cory High School,1.1858,Hoppers Crossing Railway Station (Hoppers Crossing),1.1573,-37.89385,144.70075,Suzanne Cory High School,19922,-37.8833,144.701,Hoppers Crossing Railway Station (Hoppers Crossing),3.4,6.1,5.7,9.9
1647,23 Messina Crescent Point Cook VIC 3030,"[-37.8874423, 144.7401309]",Carranballac P-9 College,0.3995,Williams Landing Railway Station (Williams Landing),2.0494,-37.88474,144.74313,Carranballac P-9 College,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),0.8,1.7,3.7,5.9
1648,26a Waves Drive Point Cook VIC 3030,"[-37.9148729, 144.7807528]",Saltwater P-9 College,1.0569,Aircraft Railway Station (Laverton),5.6381,-37.91054,144.77005,Saltwater P-9 College,19924,-37.8666,144.7608,Aircraft Railway Station (Laverton),1.6,2.9,8.0,13.7
1649,20/14 Mickleton Grove Point Cook VIC 3030,"[-37.8924697, 144.7466301]",Lumen Christi School,0.5904,Williams Landing Railway Station (Williams Landing),2.506,-38.3164,146.41571,Lumen Christi School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),185.1,143.0,4.0,6.9
1650,20/14 Mickleton Grove Point Cook VIC 3030,"[-37.8924697, 144.7466301]",Lumen Christi School,0.5904,Williams Landing Railway Station (Williams Landing),2.506,-37.58019,143.81724,Lumen Christi School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),107.7,82.5,4.0,6.9
1651,20/14 Mickleton Grove Point Cook VIC 3030,"[-37.8924697, 144.7466301]",Lumen Christi School,0.5904,Williams Landing Railway Station (Williams Landing),2.506,-37.8926,144.75334,Lumen Christi School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),0.7,1.9,4.0,6.9
1652,29 Caspian Circuit Point Cook VIC 3030,"[-37.9002294, 144.7452156]",Alamanda K-9 College,0.9525,Williams Landing Railway Station (Williams Landing),3.3719,-37.90824,144.74133,Alamanda K-9 College,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),1.2,2.4,5.6,9.2
1653,65 Glastonbury Circuit Point Cook VIC 3030,"[-37.8894558, 144.7502577]",Lumen Christi School,0.4419,Williams Landing Railway Station (Williams Landing),2.1851,-38.3164,146.41571,Lumen Christi School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),184.5,141.5,3.4,5.4
1654,65 Glastonbury Circuit Point Cook VIC 3030,"[-37.8894558, 144.7502577]",Lumen Christi School,0.4419,Williams Landing Railway Station (Williams Landing),2.1851,-37.58019,143.81724,Lumen Christi School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),107.1,81.0,3.4,5.4
1655,65 Glastonbury Circuit Point Cook VIC 3030,"[-37.8894558, 144.7502577]",Lumen Christi School,0.4419,Williams Landing Railway Station (Williams Landing),2.1851,-37.8926,144.75334,Lumen Christi School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),0.6,1.6,3.4,5.4
1656,50 Palmer Avenue Point Cook VIC 3030,"[-37.8939588, 144.7355185]",Stella Maris Catholic Primary School,0.6985,Williams Landing Railway Station (Williams Landing),2.8677,-37.89076,144.72868,Stella Maris Catholic Primary School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),1.0,1.7,4.8,7.4
1657,9 Rosario Walk Point Cook VIC 3030,"[-37.8839095, 144.7143259]",Point Cook Prep - Year 9 College,1.4158,Hoppers Crossing Railway Station (Hoppers Crossing),1.1742,-37.8938,144.72449,Point Cook Prep - Year 9 College,19922,-37.8833,144.701,Hoppers Crossing Railway Station (Hoppers Crossing),2.0,3.3,6.6,9.5
1658,71 Lincolnheath Boulevard Point Cook VIC 3030,"[-37.9025052, 144.7477688]",Alamanda K-9 College,0.852,Williams Landing Railway Station (Williams Landing),3.6191,-37.90824,144.74133,Alamanda K-9 College,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),1.2,2.4,5.9,9.5
1659,63 Dunkirk Drive Point Cook VIC 3030,"[-37.8930201, 144.7376637]",Point Cook Senior Secondary College,0.8189,Williams Landing Railway Station (Williams Landing),2.7054,-37.88672,144.73282,Point Cook Senior Secondary College,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),1.3,2.2,4.4,6.8
1660,4 Helmsman Walk Point Cook VIC 3030,"[-37.9002829, 144.7535412]",Lumen Christi School,0.8529,Williams Landing Railway Station (Williams Landing),3.4153,-38.3164,146.41571,Lumen Christi School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),186.1,144.2,5.0,8.1
1661,4 Helmsman Walk Point Cook VIC 3030,"[-37.9002829, 144.7535412]",Lumen Christi School,0.8529,Williams Landing Railway Station (Williams Landing),3.4153,-37.58019,143.81724,Lumen Christi School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),108.7,83.7,5.0,8.1
1662,4 Helmsman Walk Point Cook VIC 3030,"[-37.9002829, 144.7535412]",Lumen Christi School,0.8529,Williams Landing Railway Station (Williams Landing),3.4153,-37.8926,144.75334,Lumen Christi School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),1.0,2.0,5.0,8.1
1663,11 Hemlock Crescent Point Cook VIC 3030,"[-37.8897156, 144.7313139]",Stella Maris Catholic Primary School,0.2591,Williams Landing Railway Station (Williams Landing),2.6154,-37.89076,144.72868,Stella Maris Catholic Primary School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),0.9,1.5,4.7,6.5
1664,1 Baltimore Drive Point Cook VIC 3030,"[-37.8819903, 144.7262944]",Point Cook Senior Secondary College,0.7779,Hoppers Crossing Railway Station (Hoppers Crossing),2.2299,-37.88672,144.73282,Point Cook Senior Secondary College,19922,-37.8833,144.701,Hoppers Crossing Railway Station (Hoppers Crossing),1.1,1.7,5.8,8.6
1665,11 Beachview Parade Point Cook VIC 3030,"[-37.9037138, 144.7712232]",St Mary of the Cross Catholic Primary School,0.7306,Aircraft Railway Station (Laverton),4.2202,-37.9088,144.76595,St Mary of the Cross Catholic Primary School,19924,-37.8666,144.7608,Aircraft Railway Station (Laverton),5.0,8.1,5.7,10.6
1666,58 Middleton Drive Point Cook VIC 3030,"[-37.9074451, 144.7591625]",St Mary of the Cross Catholic Primary School,0.6156,Williams Landing Railway Station (Williams Landing),4.2938,-37.9088,144.76595,St Mary of the Cross Catholic Primary School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),1.3,2.5,6.3,10.7
1667,28 Copeland Crescent Point Cook VIC 3030,"[-37.8815547, 144.747168]",Carranballac P-9 College,0.5012,Williams Landing Railway Station (Williams Landing),1.2938,-37.88474,144.74313,Carranballac P-9 College,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),0.6,1.6,2.5,4.1
1668,17 Citronella Circuit Point Cook VIC 3030,"[-37.8876172, 144.7369772]",Point Cook Senior Secondary College,0.379,Williams Landing Railway Station (Williams Landing),2.1698,-37.88672,144.73282,Point Cook Senior Secondary College,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),0.5,1.5,3.9,5.9
1669,27 Citybay Road Point Cook VIC 3030,"[-37.9137504, 144.776782]",Saltwater P-9 College,0.691,Aircraft Railway Station (Laverton),5.419,-37.91054,144.77005,Saltwater P-9 College,19924,-37.8666,144.7608,Aircraft Railway Station (Laverton),1.3,2.4,7.8,13.2
1670,327 Saltwater Promenade Point Cook VIC 3030,"[-37.9140892, 144.7838866]",Saltwater P-9 College,1.2789,Aircraft Railway Station (Laverton),5.6487,-37.91054,144.77005,Saltwater P-9 College,19924,-37.8666,144.7608,Aircraft Railway Station (Laverton),1.7,3.0,8.2,13.8
1671,9 Shield Road Point Cook VIC 3030,"[-37.9027059, 144.7333303]",Featherbrook P-9 College,0.5245,Hoppers Crossing Railway Station (Hoppers Crossing),3.5674,-37.90164,144.72752,Featherbrook P-9 College,19922,-37.8833,144.701,Hoppers Crossing Railway Station (Hoppers Crossing),0.9,2.8,6.7,11.7
1672,29 Bondi Parade Point Cook VIC 3030,"[-37.9058688, 144.7752014]",Saltwater P-9 College,0.6885,Aircraft Railway Station (Laverton),4.539,-37.91054,144.77005,Saltwater P-9 College,19924,-37.8666,144.7608,Aircraft Railway Station (Laverton),0.9,2.3,7.6,13.2
1673,12 Flatbush Avenue Point Cook VIC 3030,"[-37.8885221, 144.7105881]",Suzanne Cory High School,1.0481,Hoppers Crossing Railway Station (Hoppers Crossing),1.0234,-37.89385,144.70075,Suzanne Cory High School,19922,-37.8833,144.701,Hoppers Crossing Railway Station (Hoppers Crossing),3.4,6.2,5.7,10.0
1674,Point Cook VIC 3030,"[-37.9086372, 144.7522315]",Alamanda K-9 College,0.9597,Williams Landing Railway Station (Williams Landing),4.3206,-37.90824,144.74133,Alamanda K-9 College,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),1.5,2.6,6.3,10.1
1675,16 Baltimore Drive Point Cook VIC 3030,"[-37.8825335, 144.7276399]",Point Cook Senior Secondary College,0.6508,Williams Landing Railway Station (Williams Landing),2.2335,-37.88672,144.73282,Point Cook Senior Secondary College,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),0.9,1.5,4.6,6.8
1676,8 Lenox Walk Point Cook VIC 3030,"[-37.8793288, 144.7186511]",Bellbridge Primary School,1.148,Hoppers Crossing Railway Station (Hoppers Crossing),1.6142,-37.87108,144.71078,Bellbridge Primary School,19922,-37.8833,144.701,Hoppers Crossing Railway Station (Hoppers Crossing),8.3,11.9,6.9,10.1
1677,15A Sunny Lane Point Cook VIC 3030,"[-37.87961019999999, 144.7442078]",Carranballac P-9 College,0.5772,Williams Landing Railway Station (Williams Landing),1.1138,-37.88474,144.74313,Carranballac P-9 College,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),0.6,1.5,2.4,4.3
1678,12 Sorrenberg Street Point Cook VIC 3030,"[-37.9164469, 144.7848246]",Saltwater P-9 College,1.4553,Aircraft Railway Station (Laverton),5.9226,-37.91054,144.77005,Saltwater P-9 College,19924,-37.8666,144.7608,Aircraft Railway Station (Laverton),2.0,3.7,8.5,14.5
1679,8 Highbridge Street Point Cook VIC 3030,"[-37.8862958, 144.7157765]",Point Cook Prep - Year 9 College,1.1319,Hoppers Crossing Railway Station (Hoppers Crossing),1.3417,-37.8938,144.72449,Point Cook Prep - Year 9 College,19922,-37.8833,144.701,Hoppers Crossing Railway Station (Hoppers Crossing),1.8,3.2,5.8,10.0
1680,26 Devoe Road Point Cook VIC 3030,"[-37.8879002, 144.7119233]",Suzanne Cory High School,1.1841,Hoppers Crossing Railway Station (Hoppers Crossing),1.0881,-37.89385,144.70075,Suzanne Cory High School,19922,-37.8833,144.701,Hoppers Crossing Railway Station (Hoppers Crossing),3.4,6.1,5.7,9.9
1681,94 Breasley Parkway Point Cook VIC 3030,"[-37.8897124, 144.7181437]",Point Cook Prep - Year 9 College,0.7193,Hoppers Crossing Railway Station (Hoppers Crossing),1.6676,-37.8938,144.72449,Point Cook Prep - Year 9 College,19922,-37.8833,144.701,Hoppers Crossing Railway Station (Hoppers Crossing),1.0,1.8,5.0,8.6
1682,26/39 Astley Crescent Point Cook VIC 3030,"[-37.8908439, 144.7309178]",Stella Maris Catholic Primary School,0.1971,Williams Landing Railway Station (Williams Landing),2.7398,-37.89076,144.72868,Stella Maris Catholic Primary School,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),0.4,1.0,5.5,7.9
1683,26 Gallant Road Point Cook VIC 3030,"[-37.9031635, 144.7320647]",Featherbrook P-9 College,0.434,Hoppers Crossing Railway Station (Hoppers Crossing),3.511,-37.90164,144.72752,Featherbrook P-9 College,19922,-37.8833,144.701,Hoppers Crossing Railway Station (Hoppers Crossing),0.8,2.5,6.3,12.0
1684,11 St Laurent Boulevarde Point Cook VIC 3030,"[-37.8862981, 144.7198596]",Stella Maris Catholic Primary School,0.9205,Hoppers Crossing Railway Station (Hoppers Crossing),1.6921,-37.89076,144.72868,Stella Maris Catholic Primary School,19922,-37.8833,144.701,Hoppers Crossing Railway Station (Hoppers Crossing),1.2,3.0,6.4,9.7
1685,83 Lennon Boulevard Point Cook VIC 3030,"[-37.8937342, 144.7410748]",Carranballac P-9 College,1.0145,Williams Landing Railway Station (Williams Landing),2.7033,-37.88474,144.74313,Carranballac P-9 College,46468,-37.8699,144.7474,Williams Landing Railway Station (Williams Landing),1.2,2.4,4.2,6.6
1686,18 Totem Way Point Cook VIC 3030,"[-37.9060694, 144.7211116]",Featherbrook P-9 College,0.7479,Hoppers Crossing Railway Station (Hoppers Crossing),3.0849,-37.90164,144.72752,Featherbrook P-9 College,19922,-37.8833,144.701,Hoppers Crossing Railway Station (Hoppers Crossing),1.3,2.8,5.8,9.9
1687,1/32 Banjo Paterson Circle Point Cook VIC 3030,"[-37.8862043, 144.7277852]",Point Cook Senior Secondary College,0.4466,Hoppers Crossing Railway Station (Hoppers Crossing),2.3782,-37.88672,144.73282,Point Cook Senior Secondary College,19922,-37.8833,144.701,Hoppers Crossing Railway Station (Hoppers Crossing),0.7,1.4,5.6,8.4
