,Unnamed: 0,name,property_type,years,coordinates,postcode,sa2_coor,closest_sa2,bed,bath,car,Income,Population,week_rent,real_school_distance,real_school_duration,real_station_distance,real_station_duration
10656,10656,4 Madura Street Rosebud VIC 3939,House,2022,"[-38.3549338, 144.9178937]",3939,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64, xcoord    144.991750
ycoord    -38.433484
Name: Flinders, dtype: float64, xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Rosebud - McCrae,3.0,1.0,2.0,55253.009523809415,23444.9051136364,370.0,,,26.5,25.5
10657,10657,9 Teatree Place Rosebud VIC 3939,House,2022,"[-38.3661931, 144.8971704]",3939,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64, xcoord    144.991750
ycoord    -38.433484
Name: Flinders, dtype: float64, xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Rosebud - McCrae,3.0,2.0,2.0,55253.009523809415,23444.9051136364,580.0,,,29.0,28.3
10658,10658,1A Lyon Street Rosebud VIC 3939,House,2022,"[-38.3569685, 144.9164317]",3939,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64, xcoord    144.991750
ycoord    -38.433484
Name: Flinders, dtype: float64, xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Rosebud - McCrae,2.0,1.0,2.0,55253.009523809415,23444.9051136364,380.0,,,26.6,25.9
10659,10659,5 Woodland Way Fingal VIC 3939,House,2022,"[-38.4096896, 144.8544938]",3939,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64, xcoord    144.991750
ycoord    -38.433484
Name: Flinders, dtype: float64, xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Rosebud - McCrae,3.0,2.0,2.0,55253.009523809415,23444.9051136364,800.0,,,35.8,36.4
10660,10660,38 Sixth Avenue Rosebud VIC 3939,House,2022,"[-38.3592001, 144.9007638]",3939,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64, xcoord    144.991750
ycoord    -38.433484
Name: Flinders, dtype: float64, xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Rosebud - McCrae,3.0,1.0,1.0,55253.009523809415,23444.9051136364,420.0,,,28.4,28.5
10661,10661,67 Jetty Road Rosebud VIC 3939,House,2022,"[-38.3614794, 144.9092943]",3939,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64, xcoord    144.991750
ycoord    -38.433484
Name: Flinders, dtype: float64, xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Rosebud - McCrae,3.0,2.0,1.0,55253.009523809415,23444.9051136364,540.0,,,28.5,27.0
10662,10662,45 Ashenden Square Rosebud VIC 3939,House,2022,"[-38.3686478, 144.8916253]",3939,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64, xcoord    144.991750
ycoord    -38.433484
Name: Flinders, dtype: float64, xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Rosebud - McCrae,2.0,1.0,5.0,55253.009523809415,23444.9051136364,430.0,,,29.4,28.9
10663,10663,11 Murray-Anderson Road Rosebud VIC 3939,House,2022,"[-38.3557816, 144.912218]",3939,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64, xcoord    144.991750
ycoord    -38.433484
Name: Flinders, dtype: float64, xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Rosebud - McCrae,3.0,1.0,1.0,55253.009523809415,23444.9051136364,460.0,,,27.4,26.9
10664,10664,26 Eighth Avenue Rosebud VIC 3939,House,2022,"[-38.3582381, 144.9026733]",3939,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64, xcoord    144.991750
ycoord    -38.433484
Name: Flinders, dtype: float64, xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Rosebud - McCrae,3.0,1.0,2.0,55253.009523809415,23444.9051136364,440.0,,,28.4,28.9
10665,10665,178A Jetty Road Rosebud VIC 3939,House,2022,"[-38.3655949, 144.9085204]",3939,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64, xcoord    144.991750
ycoord    -38.433484
Name: Flinders, dtype: float64, xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Rosebud - McCrae,2.0,1.0,1.0,55253.009523809415,23444.9051136364,380.0,,,28.0,26.2
10666,10666,14 Wilson Street Rosebud VIC 3939,House,2022,"[-38.3561554, 144.9102402]",3939,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64, xcoord    144.991750
ycoord    -38.433484
Name: Flinders, dtype: float64, xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Rosebud - McCrae,3.0,1.0,3.0,55253.009523809415,23444.9051136364,430.0,,,27.4,27.0
10667,10667,49 Fifth Avenue Rosebud VIC 3939,House,2022,"[-38.3599193, 144.9001799]",3939,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64, xcoord    144.991750
ycoord    -38.433484
Name: Flinders, dtype: float64, xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Rosebud - McCrae,3.0,2.0,,55253.009523809415,23444.9051136364,495.0,,,28.5,28.2
10668,10668,19 Grenville Grove Capel Sound VIC 3940,House,2022,"[-38.368294, 144.8680724]",3940,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64]",Rosebud - McCrae,3.0,1.0,4.0,55253.009523809415,23444.9051136364,550.0,,,31.7,32.5
10669,10669,1/34 Swans Way Capel Sound VIC 3940,Apartment / Unit / Flat,2022,"[-38.3726772, 144.8671737]",3940,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64]",Rosebud - McCrae,2.0,1.0,,55253.009523809415,23444.9051136364,430.0,,,32.0,33.5
10670,10670,2/20 Irving Ct Capel Sound VIC 3940,House,2022,"[-38.3690816, 144.8769254]",3940,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64]",Rosebud - McCrae,3.0,2.0,2.0,55253.009523809415,23444.9051136364,550.0,,,31.1,32.1
10671,10671,3/48 Woyna Avenue Capel Sound VIC 3940,House,2022,"[-38.3672341, 144.8647851]",3940,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64]",Rosebud - McCrae,3.0,2.0,2.0,55253.009523809415,23444.9051136364,480.0,,,31.8,32.7
10672,10672,5 Illaroo Street Capel Sound VIC 3940,House,2022,"[-38.3681955, 144.884275]",3940,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64]",Rosebud - McCrae,3.0,1.0,7.0,55253.009523809415,23444.9051136364,480.0,,,30.1,29.8
10673,10673,31 Chatfield Avenue Capel Sound VIC 3940,House,2022,"[-38.3665018, 144.8783222]",3940,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64]",Rosebud - McCrae,4.0,1.0,1.0,55253.009523809415,23444.9051136364,565.0,,,30.7,30.4
10674,10674,10 Tarwarri Avenue Capel Sound VIC 3940,House,2022,"[-38.370961, 144.8870689]",3940,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64]",Rosebud - McCrae,3.0,1.0,2.0,55253.009523809415,23444.9051136364,460.0,,,30.7,29.5
10675,10675,84 Broadway Capel Sound VIC 3940,House,2022,"[-38.3718107, 144.8629157]",3940,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64]",Rosebud - McCrae,4.0,1.0,5.0,55253.009523809415,23444.9051136364,550.0,,,32.1,32.5
10676,10676,17/15 Truemans Road Capel Sound VIC 3940,Villa,2022,"[-38.3676648, 144.8634954]",3940,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64]",Rosebud - McCrae,2.0,1.0,,55253.009523809415,23444.9051136364,450.0,,,31.7,33.0
10677,10677,5/1 Chatfield Avenue Capel Sound VIC 3940,Apartment / Unit / Flat,2022,"[-38.3639678, 144.8780629]",3940,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64]",Rosebud - McCrae,2.0,1.0,1.0,55253.009523809415,23444.9051136364,420.0,,,30.3,30.7
10678,10678,3/1587 Point Nepean Road Capel Sound VIC 3940,Apartment / Unit / Flat,2022,"[-38.3635637, 144.8781339]",3940,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64]",Rosebud - McCrae,2.0,1.0,1.0,55253.009523809415,23444.9051136364,420.0,,,30.3,30.6
10679,10679,2A Pearson Street Capel Sound VIC 3940,House,2022,"[-38.3666928, 144.8716393]",3940,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64]",Rosebud - McCrae,3.0,1.0,,55253.009523809415,23444.9051136364,450.0,,,31.1,30.9
10680,10680,23 The Galley Capel Sound VIC 3940,House,2022,"[-38.3673311, 144.8731864]",3940,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64]",Rosebud - McCrae,2.0,1.0,1.0,55253.009523809415,23444.9051136364,450.0,,,31.4,32.0
10681,10681,22 Flamingo Road Capel Sound VIC 3940,House,2022,"[-38.37046, 144.8697484]",3940,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64]",Rosebud - McCrae,2.0,1.0,2.0,55253.009523809415,23444.9051136364,440.0,,,31.5,32.5
10682,10682,24B Orchid Avenue Capel Sound VIC 3940,Apartment / Unit / Flat,2022,"[-38.371591, 144.8720475]",3940,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64]",Rosebud - McCrae,2.0,2.0,,55253.009523809415,23444.9051136364,375.0,,,31.6,32.8
10683,10683,1/24 Florence Avenue Capel Sound VIC 3940,House,2022,"[-38.369194, 144.866594]",3940,"[xcoord    144.903247
ycoord    -38.365817
Name: Rosebud - McCrae, dtype: float64]",Rosebud - McCrae,2.0,1.0,1.0,55253.009523809415,23444.9051136364,390.0,,,32.0,32.5
10684,10684,5 Grandview Avenue Rye VIC 3941,House,2022,"[-38.376667, 144.8337006]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,4.0,4.0,4.0,71117.87619047612,19253.126296164774,875.0,,,35.3,37.4
10685,10685,7 Gawalla Street Rye VIC 3941,House,2022,"[-38.3844784, 144.8081887]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,3.0,2.0,2.0,71117.87619047612,19253.126296164774,625.0,,,40.0,37.4
10686,10686,43 Menzies Street Rye VIC 3941,House,2022,"[-38.3867777, 144.797561]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,5.0,2.0,4.0,71117.87619047612,19253.126296164774,990.0,,,39.9,39.3
10687,10687,10 Claudius Street St Andrews Beach VIC 3941,House,2022,"[-38.4223748, 144.8329703]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,3.0,1.0,4.0,71117.87619047612,19253.126296164774,550.0,,,39.1,38.8
10688,10688,3C Weir Street Rye VIC 3941,Townhouse,2022,"[-38.371857, 144.8284816]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,3.0,2.0,2.0,71117.87619047612,19253.126296164774,600.0,,,34.8,36.9
10689,10689,103 Brights Drive Rye VIC 3941,House,2022,"[-38.38317310000001, 144.8365357]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,2.0,1.0,2.0,71117.87619047612,19253.126296164774,No Available,,,38.4,38.1
10690,10690,19 John Street Tootgarook VIC 3941,House,2022,"[-38.3768391, 144.8553102]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,3.0,1.0,2.0,71117.87619047612,19253.126296164774,450.0,,,33.2,34.0
10691,10691,2 Nalong Street Rye VIC 3941,House,2022,"[-38.3850375, 144.8119248]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,4.0,2.0,2.0,71117.87619047612,19253.126296164774,540.0,,,39.3,36.8
10692,10692,Rye VIC 3941,House,2022,"[-38.377, 144.838]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,3.0,2.0,1.0,71117.87619047612,19253.126296164774,No Available,,,35.2,37.4
10693,10693,2 Burdoo Street Rye VIC 3941,House,2022,"[-38.38126099999999, 144.8163052]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,3.0,2.0,2.0,71117.87619047612,19253.126296164774,520.0,,,39.4,36.5
10694,10694,26 Hardy Street Rye VIC 3941,House,2022,"[-38.3688577, 144.7949204]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,3.0,1.0,3.0,71117.87619047612,19253.126296164774,600.0,,,38.1,42.0
10695,10695,6 Drum St Rye VIC 3941,House,2022,"[-38.385274, 144.8026063]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,4.0,2.0,2.0,71117.87619047612,19253.126296164774,650.0,,,39.7,38.6
10696,10696,24 Pasadena Street Rye VIC 3941,House,2022,"[-38.3818627, 144.7962514]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,3.0,1.0,1.0,71117.87619047612,19253.126296164774,500.0,,,40.5,40.7
10697,10697,40 Rosyth Road Rye VIC 3941,House,2022,"[-38.3779179, 144.8195263]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,2.0,1.0,1.0,71117.87619047612,19253.126296164774,410.0,,,40.3,38.0
10698,10698,1/9 Weeroona Street Rye VIC 3941,House,2022,"[-38.3723277, 144.832218]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,3.0,2.0,2.0,71117.87619047612,19253.126296164774,750.0,,,34.4,36.6
10699,10699,8 Keith Street Tootgarook VIC 3941,House,2022,"[-38.3702077, 144.8522166]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,3.0,2.0,1.0,71117.87619047612,19253.126296164774,440.0,,,32.6,33.8
10700,10700,4/5 Hygeia Street Rye VIC 3941,House,2022,"[-38.3715707, 144.8308823]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,4.0,3.0,3.0,71117.87619047612,19253.126296164774,650.0,,,34.5,36.7
10701,10701,44 St Andrews Drive Rye VIC 3941,House,2022,"[-38.3761765, 144.7970672]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,4.0,1.0,1.0,71117.87619047612,19253.126296164774,720.0,,,42.1,40.5
10702,10702,208 Sandy Road St Andrews Beach VIC 3941,House,2022,"[-38.4181171, 144.8526033]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,4.0,2.0,8.0,71117.87619047612,19253.126296164774,No Available,,,36.4,33.7
10703,10703,7 George Street Rye VIC 3941,House,2022,"[-38.3754664, 144.8126978]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,3.0,2.0,4.0,71117.87619047612,19253.126296164774,575.0,,,40.5,38.0
10704,10704,13 Bachli Street Rye VIC 3941,House,2022,"[-38.376698, 144.7994288]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,4.0,1.0,1.0,71117.87619047612,19253.126296164774,650.0,,,41.7,40.2
10705,10705,12 Gawalla Street Rye VIC 3941,House,2022,"[-38.3844421, 144.8076089]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,3.0,1.0,,71117.87619047612,19253.126296164774,500.0,,,40.0,37.4
10706,10706,38 Alexander Avenue Rye VIC 3941,House,2022,"[-38.3697941, 144.7954357]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,3.0,1.0,2.0,71117.87619047612,19253.126296164774,480.0,,,38.2,42.3
10707,10707,1A Yera Crescent Rye VIC 3941,House,2022,"[-38.3839692, 144.8065998]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,5.0,2.0,,71117.87619047612,19253.126296164774,695.0,,,40.1,37.7
10708,10708,33 Pardoner Road Rye VIC 3941,House,2022,"[-38.3776465, 144.7907128]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,4.0,2.0,2.0,71117.87619047612,19253.126296164774,600.0,,,42.5,40.4
10709,10709,102 John Street Tootgarook VIC 3941,House,2022,"[-38.3758071, 144.844698]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,3.0,1.0,1.0,71117.87619047612,19253.126296164774,410.0,,,34.3,35.8
10710,10710,37 Pier St Rye VIC 3941,House,2022,"[-38.379974, 144.8209866]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,3.0,2.0,2.0,71117.87619047612,19253.126296164774,500.0,,,39.8,38.2
10711,10711,7 Evans Street Rye VIC 3941,House,2022,"[-38.3852442, 144.8013611]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,3.0,1.0,3.0,71117.87619047612,19253.126296164774,680.0,,,39.8,38.6
10712,10712,1 Williamson Street Tootgarook VIC 3941,House,2022,"[-38.3733086, 144.8516581]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,3.0,1.0,,71117.87619047612,19253.126296164774,450.0,,,33.0,34.5
10713,10713,28 Doe Street Rye VIC 3941,House,2022,"[-38.377505, 144.7923014]",3941,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,3.0,1.0,1.0,71117.87619047612,19253.126296164774,600.0,,,42.5,40.5
10714,10714,Blairgowrie VIC 3942,House,2022,"[-38.3645949, 144.7686693]",3942,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,4.0,2.0,,71117.87619047612,19253.126296164774,500.0,,,45.2,43.4
10715,10715,9 Lansdowne Street Blairgowrie VIC 3942,House,2022,"[-38.372703, 144.7856897]",3942,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,3.0,2.0,3.0,71117.87619047612,19253.126296164774,0.0,,,43.5,41.9
10716,10716,10 Friar Street Blairgowrie VIC 3942,House,2022,"[-38.3771915, 144.7842301]",3942,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,3.0,1.0,2.0,71117.87619047612,19253.126296164774,500.0,,,43.0,41.5
10717,10717,77 Garden St Blairgowrie VIC 3942,House,2022,"[-38.3648265, 144.7776298]",3942,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,2.0,1.0,2.0,71117.87619047612,19253.126296164774,400.0,,,39.5,43.1
10718,10718,26 Melibee St Blairgowrie VIC 3942,House,2022,"[-38.37513, 144.783071]",3942,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,3.0,4.0,1.0,71117.87619047612,19253.126296164774,695.0,,,43.3,41.7
10719,10719,89A Revell Street Blairgowrie VIC 3942,House,2022,"[-38.3695378, 144.7740562]",3942,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,1.0,1.0,1.0,71117.87619047612,19253.126296164774,275.0,,,44.3,42.3
10720,10720,4 Kay St Blairgowrie VIC 3942,House,2022,"[-38.35945359999999, 144.7607076]",3942,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,4.0,2.0,,71117.87619047612,19253.126296164774,600.0,,,45.9,43.9
10721,10721,26 Dana Avenue Blairgowrie VIC 3942,House,2022,"[-38.3724124, 144.7703218]",3942,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,3.0,1.0,3.0,71117.87619047612,19253.126296164774,500.0,,,44.5,43.4
10722,10722,12 The Heights Sorrento VIC 3943,House,2022,"[-38.32832519999999, 144.7353897]",3943,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,4.0,3.0,,71117.87619047612,19253.126296164774,200.0,,,50.8,49.9
10723,10723,12 Morobe Street Sorrento VIC 3943,House,2022,"[-38.3543648, 144.758948]",3943,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,5.0,2.0,,71117.87619047612,19253.126296164774,850.0,,,46.7,44.7
10724,10724,27/3374 Point Nepean Road Sorrento VIC 3943,Apartment / Unit / Flat,2022,"[-38.3382681, 144.7418472]",3943,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,2.0,1.0,2.0,71117.87619047612,19253.126296164774,575.0,,,49.5,47.7
10725,10725,1/8 Heather Avenue Sorrento VIC 3943,Apartment / Unit / Flat,2022,"[-38.3478198, 144.7472753]",3943,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,1.0,1.0,,71117.87619047612,19253.126296164774,375.0,,,47.9,45.5
10726,10726,3764 Point Nepean Road Portsea VIC 3944,House,2022,"[-38.3199024, 144.7141488]",3944,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,3.0,2.0,2.0,71117.87619047612,19253.126296164774,1100.0,,,52.7,51.3
10727,10727,3 Stonecutters Road Portsea VIC 3944,House,2022,"[-38.334205, 144.725559]",3944,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,4.0,2.0,4.0,71117.87619047612,19253.126296164774,500.0,,,50.5,49.0
10728,10728,3745 Point Nepean Road Portsea VIC 3944,Apartment / Unit / Flat,2022,"[-38.320593099999996, 144.7144976]",3944,"[xcoord    144.790039
ycoord    -38.368157
Name: Point Nepean, dtype: float64]",Point Nepean,3.0,1.0,2.0,71117.87619047612,19253.126296164774,0.0,,,52.7,51.4
10729,10729,50 James Road Bena VIC 3946,Acreage / Semi-Rural,2022,"[-38.4448516, 145.7533847]",3946,"[xcoord    145.782340
ycoord    -38.406342
Name: Korumburra, dtype: float64]",Korumburra,3.0,2.0,4.0,53355.68571428582,9866.301012073847,675.0,,,62.4,58.7
10730,10730,4 Karmai Court Korumburra VIC 3950,Apartment / Unit / Flat,2022,"[-38.4386478, 145.8151927]",3950,"[xcoord    145.782340
ycoord    -38.406342
Name: Korumburra, dtype: float64]",Korumburra,2.0,1.0,1.0,53355.68571428582,9866.301012073847,320.0,,,62.4,48.9
10731,10731,1/35 William Street Korumburra VIC 3950,House,2022,"[-38.4332916, 145.8184389]",3950,"[xcoord    145.782340
ycoord    -38.406342
Name: Korumburra, dtype: float64]",Korumburra,3.0,2.0,1.0,53355.68571428582,9866.301012073847,370.0,,,61.7,47.9
10732,10732,26-30 Mine Road Korumburra VIC 3950,Apartment / Unit / Flat,2022,"[-38.4357386, 145.8267458]",3950,"[xcoord    145.782340
ycoord    -38.406342
Name: Korumburra, dtype: float64]",Korumburra,0.0,1.0,,53355.68571428582,9866.301012073847,145.0,,,61.7,47.6
10733,10733,40A Seaview Court Nyora VIC 3987,House,2022,"[-38.3063853, 145.6482978]",3987,"[xcoord    145.782340
ycoord    -38.406342
Name: Korumburra, dtype: float64]",Korumburra,3.0,1.0,1.0,53355.68571428582,9866.301012073847,550.0,,,37.8,35.2
10734,10734,40-42 Watts Road Nyora VIC 3987,House,2022,"[-38.331533, 145.6675152]",3987,"[xcoord    145.782340
ycoord    -38.406342
Name: Korumburra, dtype: float64]",Korumburra,1.0,1.0,,53355.68571428582,9866.301012073847,No Available,,,43.8,36.0
10735,10735,1 Tamarama Close Tarwin Lower VIC 3956,House,2022,"[-38.7026773, 145.871473]",3956,"[xcoord    146.021481
ycoord    -38.448392
Name: Leongatha, dtype: float64, xcoord    146.102345
ycoord    -38.694093
Name: Foster, dtype: float64]",Foster,3.0,2.0,2.0,55014.65714285709,9233.841805752832,450.0,,,136.2,112.6
10736,10736,18 PLUTO Drive Venus Bay VIC 3956,House,2022,"[-38.7065891, 145.8253162]",3956,"[xcoord    146.021481
ycoord    -38.448392
Name: Leongatha, dtype: float64, xcoord    146.102345
ycoord    -38.694093
Name: Foster, dtype: float64]",Foster,3.0,1.0,2.0,55014.65714285709,9233.841805752832,420.0,,,141.6,119.0
10737,10737,19 Anita Crescent Venus Bay VIC 3956,House,2022,"[-38.679241, 145.7955571]",3956,"[xcoord    146.021481
ycoord    -38.448392
Name: Leongatha, dtype: float64, xcoord    146.102345
ycoord    -38.694093
Name: Foster, dtype: float64]",Foster,3.0,1.0,,55014.65714285709,9233.841805752832,320.0,,,144.9,122.2
10738,10738,235 Duncans Road Fish Creek VIC 3959,House,2022,"[-38.7406762, 146.0306992]",3959,"[xcoord    146.102345
ycoord    -38.694093
Name: Foster, dtype: float64]",Foster,3.0,2.0,2.0,55014.65714285709,9233.841805752832,500.0,,,148.0,134.4
10739,10739,23 Nelson Street Foster VIC 3960,House,2022,"[-38.65293140000001, 146.2046404]",3960,"[xcoord    146.102345
ycoord    -38.694093
Name: Foster, dtype: float64, xcoord    146.380003
ycoord    -39.035994
Name: Wilsons Promontory, dtype: float64]",Foster,2.0,1.0,3.0,55014.65714285709,9233.841805752832,350.0,,,113.4,88.4
10740,10740,5/8 Winchester Street Foster VIC 3960,House,2022,"[-38.6466457, 146.200596]",3960,"[xcoord    146.102345
ycoord    -38.694093
Name: Foster, dtype: float64, xcoord    146.380003
ycoord    -39.035994
Name: Wilsons Promontory, dtype: float64]",Foster,2.0,1.0,,55014.65714285709,9233.841805752832,340.0,,,112.7,88.6
10741,10741,3/38 Station Road Foster VIC 3960,Apartment / Unit / Flat,2022,"[-38.6542591, 146.2019898]",3960,"[xcoord    146.102345
ycoord    -38.694093
Name: Foster, dtype: float64, xcoord    146.380003
ycoord    -39.035994
Name: Wilsons Promontory, dtype: float64]",Foster,2.0,1.0,1.0,55014.65714285709,9233.841805752832,300.0,,,113.6,88.5
10742,10742,Foster VIC 3960,House,2022,"[-38.6549949, 146.2067888]",3960,"[xcoord    146.102345
ycoord    -38.694093
Name: Foster, dtype: float64, xcoord    146.380003
ycoord    -39.035994
Name: Wilsons Promontory, dtype: float64]",Foster,3.0,1.0,4.0,55014.65714285709,9233.841805752832,400.0,,,113.8,89.9
10743,10743,36B Main Street Foster VIC 3960,House,2022,"[-38.6524832, 146.200656]",3960,"[xcoord    146.102345
ycoord    -38.694093
Name: Foster, dtype: float64, xcoord    146.380003
ycoord    -39.035994
Name: Wilsons Promontory, dtype: float64]",Foster,1.0,1.0,1.0,55014.65714285709,9233.841805752832,1048.0,,,113.5,88.3
